Order ID,Product,Quantity,Price,Order Date,Address,City,State,Postal Code,Payment
100848,Samsung Galaxy S23,3,61338.01,26-06-2023,123 Main St,Bengaluru,KA,595980,Bank Transfer
100849,AirPods,7,107802.02,26-06-2023,123 Main St,Lucknow,BR,346664,Cash
100850,iPad Air,5,36774.42,26-06-2023,123 Main St,Ahmedabad,MP,620867,PhonePe
100851,Washing Machine,3,121309.42,27-06-2023,123 Main St,Kanpur,MP,752457,Debit Card
100852,Macbook Pro,7,124607.91,27-06-2023,123 Main St,Bengaluru,PB,764753,Net Banking
100853,iPad Air,3,82242.64,27-06-2023,123 Main St,Delhi,PB,228956,Debit Card
100854,Nintendo Switch,1,20840.13,27-06-2023,123 Main St,Surat,TG,118434,Apple Pay
100855,USB-C Cable,3,87409.17,27-06-2023,123 Main St,Ahmedabad,MP,468695,Credit Card
100856,USB-C Cable,7,142171.12,28-06-2023,123 Main St,Pune,PB,533105,Apple Pay
100857,Kindle Paperwhite,6,8001.11,28-06-2023,123 Main St,Ahmedabad,KA,748248,Credit Card
100858,USB-C Cable,6,149311.29,28-06-2023,123 Main St,Hyderabad,GJ,785724,Apple Pay
100859,iPad Air,8,84210.75,28-06-2023,123 Main St,Mumbai,MP,251119,Bank Transfer
100860,Macbook Pro,3,7898.65,28-06-2023,123 Main St,Chennai,PB,584976,UPI
100861,Dell XPS 15,1,110985.3,29-06-2023,123 Main St,Kanpur,KA,589323,Apple Pay
100862,iPad Air,2,16144.82,29-06-2023,123 Main St,Ahmedabad,DL,424025,Debit Card
100863,Nintendo Switch,1,122034.84,29-06-2023,123 Main St,Hyderabad,DL,836087,Debit Card
100864,Dell XPS 15,7,134467.94,29-06-2023,123 Main St,Kolkata,BR,640356,Google Pay
100865,PlayStation 5,8,141858.31,30-06-2023,123 Main St,Bengaluru,MP,748536,UPI
100866,USB-C Cable,2,75420.53,30-06-2023,123 Main St,Delhi,PB,303600,Cryptocurrency
100867,Flatscreen TV,6,63329.55,30-06-2023,123 Main St,Jaipur,PB,869376,PayPal
100868,Washing Machine,4,36988.06,30-06-2023,123 Main St,Mumbai,TN,699874,Apple Pay
100869,USB-C Cable,9,124521,30-06-2023,123 Main St,Lucknow,TN,868366,Cash
100870,Bluetooth Speaker,7,50741.55,01-07-2023,123 Main St,Mumbai,PB,434378,Cash
100871,Washing Machine,3,74337.4,01-07-2023,123 Main St,Kanpur,WB,887989,PayPal
100872,AirPods,1,39551.78,01-07-2023,123 Main St,Kolkata,RJ,483613,Bank Transfer
100873,Nintendo Switch,3,96201.84,01-07-2023,123 Main St,Pune,UP,631133,Net Banking
100874,Macbook Pro,6,149361.55,01-07-2023,123 Main St,Hyderabad,MP,994867,Credit Card
100875,Macbook Pro,1,118367.83,02-07-2023,123 Main St,Mumbai,UP,899337,Net Banking
100876,Apple Watch,7,96165.67,02-07-2023,123 Main St,Lucknow,WB,426511,Google Pay
100877,Nintendo Switch,8,22012.27,02-07-2023,123 Main St,Delhi,UP,872808,Bank Transfer
100878,USB-C Cable,6,99249.05,02-07-2023,123 Main St,Ahmedabad,RJ,356594,Apple Pay
100879,PlayStation 5,2,117226.33,02-07-2023,123 Main St,Kanpur,WB,313944,Cryptocurrency
100880,Sony Headphones,8,69106.35,03-07-2023,123 Main St,Kolkata,MP,609369,Google Pay
100881,iPhone 14,9,81498.38,03-07-2023,123 Main St,Jaipur,RJ,955488,Credit Card
100882,PlayStation 5,9,72018.73,03-07-2023,123 Main St,Jaipur,RJ,236241,Net Banking
100883,Dell XPS 15,6,91935.7,03-07-2023,123 Main St,Bengaluru,WB,348584,Apple Pay
100884,Sony Headphones,5,62713.82,03-07-2023,123 Main St,Jaipur,RJ,981412,Cash
100885,Apple Watch,3,120735.65,04-07-2023,123 Main St,Hyderabad,MH,282529,Net Banking
100886,Samsung Galaxy S23,2,37649.94,04-07-2023,123 Main St,Pune,WB,352246,Net Banking
100887,Sony Headphones,9,98786.97,04-07-2023,123 Main St,Mumbai,MP,384787,PayPal
100888,Macbook Pro,4,25201.1,04-07-2023,123 Main St,Kolkata,MP,879756,Credit Card
100889,AirPods,9,85465.42,05-07-2023,123 Main St,Mumbai,UP,686773,Net Banking
100890,Macbook Pro,4,22894.14,05-07-2023,123 Main St,Delhi,MP,944302,Cryptocurrency
100891,Sony Headphones,3,99628.29,05-07-2023,123 Main St,Ahmedabad,RJ,647337,Apple Pay
100892,Dell XPS 15,7,129748.32,05-07-2023,123 Main St,Lucknow,MH,439823,Net Banking
100893,Nintendo Switch,1,115861.2,05-07-2023,123 Main St,Jaipur,MP,106668,Apple Pay
100894,Apple Watch,6,64002.81,06-07-2023,123 Main St,Kanpur,WB,946608,Net Banking
100895,PlayStation 5,9,125583.49,06-07-2023,123 Main St,Hyderabad,TG,232867,Debit Card
100896,Nintendo Switch,3,70188.03,06-07-2023,123 Main St,Bengaluru,WB,716705,Net Banking
100897,Apple Watch,1,20212.39,06-07-2023,123 Main St,Delhi,BR,206399,Cryptocurrency
100898,Nintendo Switch,7,110692.14,06-07-2023,123 Main St,Mumbai,MH,760013,PhonePe
100899,Apple Watch,6,70485.38,07-07-2023,123 Main St,Surat,TN,225722,PayPal
100900,iPad Air,4,135994.16,07-07-2023,123 Main St,Kolkata,GJ,229157,PayPal
100901,Washing Machine,8,58516.42,07-07-2023,123 Main St,Kolkata,WB,986270,Apple Pay
100902,Nintendo Switch,2,144565.61,07-07-2023,123 Main St,Surat,GJ,318679,UPI
100903,Washing Machine,4,99463.45,07-07-2023,123 Main St,Lucknow,KA,219360,Credit Card
100904,Sony Headphones,3,84195.57,08-07-2023,123 Main St,Kolkata,TN,849066,Debit Card
100905,Nintendo Switch,3,36050.18,08-07-2023,123 Main St,Chennai,WB,307072,Credit Card
100906,Washing Machine,9,147486.94,08-07-2023,123 Main St,Mumbai,WB,695365,PayPal
100907,PlayStation 5,6,57607.13,08-07-2023,123 Main St,Lucknow,BR,337455,Credit Card
100908,Kindle Paperwhite,8,145744.65,08-07-2023,123 Main St,Lucknow,PB,602502,Cryptocurrency
100909,Apple Watch,8,98367.47,09-07-2023,123 Main St,Lucknow,UP,265842,PhonePe
100910,PlayStation 5,8,65388.42,09-07-2023,123 Main St,Delhi,BR,103668,PayPal
100911,Macbook Pro,4,26244.54,09-07-2023,123 Main St,Surat,UP,995625,Credit Card
100912,Dell XPS 15,2,4708.01,09-07-2023,123 Main St,Bengaluru,MP,735931,Apple Pay
100913,Dell XPS 15,3,70575.28,10-07-2023,123 Main St,Pune,TN,192369,Net Banking
100914,Nintendo Switch,9,37377.29,10-07-2023,123 Main St,Hyderabad,BR,697900,Debit Card
100915,PlayStation 5,3,143934.08,10-07-2023,123 Main St,Chennai,UP,462575,PhonePe
100916,iPhone 14,7,5754.78,10-07-2023,123 Main St,Hyderabad,UP,951156,UPI
100917,PlayStation 5,6,5821.47,10-07-2023,123 Main St,Hyderabad,PB,214032,Debit Card
100918,iPad Air,8,102603.52,11-07-2023,123 Main St,Hyderabad,TN,261935,PhonePe
100919,AirPods,2,20438.76,11-07-2023,123 Main St,Hyderabad,DL,468429,Apple Pay
100920,Macbook Pro,2,73581.84,11-07-2023,123 Main St,Bengaluru,TN,839897,PayPal
100921,Sony Headphones,3,34883.19,11-07-2023,123 Main St,Bengaluru,RJ,608060,PhonePe
100922,AirPods,2,146884.02,11-07-2023,123 Main St,Kanpur,MP,396328,Credit Card
100923,Dell XPS 15,7,27709.17,12-07-2023,123 Main St,Ahmedabad,DL,324720,PhonePe
100924,Kindle Paperwhite,3,141411.44,12-07-2023,123 Main St,Delhi,DL,945370,Google Pay
100925,Samsung Galaxy S23,5,109092.94,12-07-2023,123 Main St,Kanpur,TN,840417,Cash
100926,Flatscreen TV,3,137316.61,12-07-2023,123 Main St,Kolkata,MP,932002,Cryptocurrency
100927,Samsung Galaxy S23,8,46695.2,12-07-2023,123 Main St,Chennai,UP,378649,PhonePe
100928,iPhone 14,9,131155.55,13-07-2023,123 Main St,Kolkata,PB,231654,Bank Transfer
100929,Samsung Galaxy S23,4,19745.03,13-07-2023,123 Main St,Pune,UP,118075,Debit Card
100930,AirPods,3,6774.76,13-07-2023,123 Main St,Mumbai,TN,877723,Credit Card
100931,PlayStation 5,3,13793.18,13-07-2023,123 Main St,Pune,DL,638294,Cash
100932,Bluetooth Speaker,5,9287.36,13-07-2023,123 Main St,Hyderabad,MH,892643,Bank Transfer
100933,Bluetooth Speaker,3,28353.57,14-07-2023,123 Main St,Mumbai,TG,258255,Debit Card
100934,AirPods,5,86084.14,14-07-2023,123 Main St,Pune,UP,565520,PhonePe
100935,Sony Headphones,5,28307.52,14-07-2023,123 Main St,Pune,PB,859852,Credit Card
100936,Kindle Paperwhite,8,3022.94,14-07-2023,123 Main St,Bengaluru,PB,859812,Net Banking
100937,Nintendo Switch,9,19691.82,15-07-2023,123 Main St,Delhi,WB,695351,Net Banking
100938,iPhone 14,1,64782.03,15-07-2023,123 Main St,Chennai,MH,615442,Net Banking
100939,Macbook Pro,3,11960.07,15-07-2023,123 Main St,Ahmedabad,TG,537377,Apple Pay
100940,Nintendo Switch,3,49482.69,15-07-2023,123 Main St,Hyderabad,WB,957018,PhonePe
100941,Nintendo Switch,5,122719.82,15-07-2023,123 Main St,Jaipur,TG,899477,PhonePe
100942,Flatscreen TV,8,137559.72,16-07-2023,123 Main St,Lucknow,DL,828247,Google Pay
100943,Macbook Pro,6,19590.61,16-07-2023,123 Main St,Mumbai,MP,595565,PhonePe
100944,Nintendo Switch,6,72383.31,16-07-2023,123 Main St,Pune,TG,997709,Debit Card
100945,Flatscreen TV,8,54452.98,16-07-2023,123 Main St,Ahmedabad,TN,677468,Credit Card
100946,Washing Machine,1,112146.97,16-07-2023,123 Main St,Pune,UP,807483,Google Pay
100947,Macbook Pro,9,43712.21,17-07-2023,123 Main St,Kanpur,UP,922178,PhonePe
100948,Bluetooth Speaker,1,86260.31,17-07-2023,123 Main St,Lucknow,TG,128058,PhonePe
100949,Samsung Galaxy S23,5,24290.91,17-07-2023,123 Main St,Chennai,RJ,639265,Net Banking
100950,Kindle Paperwhite,1,52473.16,17-07-2023,123 Main St,Kanpur,RJ,591714,Cryptocurrency
100951,Kindle Paperwhite,7,138280.45,17-07-2023,123 Main St,Ahmedabad,RJ,810061,PayPal
100952,PlayStation 5,5,103451.86,18-07-2023,123 Main St,Hyderabad,MP,268102,Apple Pay
100953,Kindle Paperwhite,4,71788.09,18-07-2023,123 Main St,Surat,DL,291795,Net Banking
100954,Kindle Paperwhite,1,56097.57,18-07-2023,123 Main St,Lucknow,TG,887652,UPI
100955,PlayStation 5,4,139206.67,18-07-2023,123 Main St,Ahmedabad,WB,790176,UPI
100956,iPad Air,2,25215.22,18-07-2023,123 Main St,Kolkata,GJ,423419,Cash
100957,Flatscreen TV,3,116080.52,19-07-2023,123 Main St,Ahmedabad,MP,463639,PhonePe
100958,Macbook Pro,3,130772.75,19-07-2023,123 Main St,Chennai,KA,543542,Debit Card
100959,AirPods,4,18920,19-07-2023,123 Main St,Kanpur,UP,160395,Bank Transfer
100960,Apple Watch,4,142570.85,19-07-2023,123 Main St,Mumbai,TG,642539,Credit Card
100961,USB-C Cable,6,6954.63,20-07-2023,123 Main St,Lucknow,TN,526499,PayPal
100962,Samsung Galaxy S23,8,4547.14,20-07-2023,123 Main St,Kanpur,UP,849026,UPI
100963,Sony Headphones,7,83037,20-07-2023,123 Main St,Pune,RJ,864272,Net Banking
100964,Apple Watch,9,86281.49,20-07-2023,123 Main St,Hyderabad,MP,144403,PhonePe
100965,Flatscreen TV,2,86171.77,20-07-2023,123 Main St,Lucknow,MH,319446,Bank Transfer
100966,Nintendo Switch,1,127873.62,21-07-2023,123 Main St,Pune,KA,170552,Apple Pay
100967,iPad Air,1,126441.32,21-07-2023,123 Main St,Delhi,MP,821041,Apple Pay
100968,Flatscreen TV,9,17381.81,21-07-2023,123 Main St,Lucknow,MH,969157,Debit Card
100969,iPad Air,1,94825.86,21-07-2023,123 Main St,Mumbai,MP,941626,Apple Pay
100970,AirPods,2,32611.87,21-07-2023,123 Main St,Lucknow,MH,627187,PhonePe
100971,Bluetooth Speaker,9,77926.84,22-07-2023,123 Main St,Chennai,PB,157856,Bank Transfer
100972,iPhone 14,5,19839.47,22-07-2023,123 Main St,Pune,GJ,310412,Apple Pay
100973,Nintendo Switch,6,58005.39,22-07-2023,123 Main St,Bengaluru,MP,650842,Google Pay
100974,Macbook Pro,8,78968.39,22-07-2023,123 Main St,Mumbai,TG,755779,Cryptocurrency
100975,Dell XPS 15,4,68039.78,22-07-2023,123 Main St,Bengaluru,DL,584142,PhonePe
100976,AirPods,9,9481.86,23-07-2023,123 Main St,Ahmedabad,TG,610899,Bank Transfer
100977,Apple Watch,3,109878.84,23-07-2023,123 Main St,Ahmedabad,MH,546447,Credit Card
100978,iPhone 14,9,104268.31,23-07-2023,123 Main St,Jaipur,GJ,301840,Debit Card
100979,AirPods,5,137619.34,23-07-2023,123 Main St,Mumbai,UP,473031,Credit Card
100980,Washing Machine,2,98633.39,23-07-2023,123 Main St,Pune,TG,556947,Cryptocurrency
100981,USB-C Cable,8,7198.65,24-07-2023,123 Main St,Hyderabad,WB,926782,Apple Pay
100982,PlayStation 5,4,102761,24-07-2023,123 Main St,Bengaluru,TG,398177,Bank Transfer
100983,Washing Machine,1,57901.62,24-07-2023,123 Main St,Jaipur,MP,747803,UPI
100984,Washing Machine,8,53585.17,24-07-2023,123 Main St,Jaipur,PB,175448,Apple Pay
100985,Macbook Pro,4,99924.13,25-07-2023,123 Main St,Kolkata,DL,923171,Bank Transfer
100986,Macbook Pro,4,27368.76,25-07-2023,123 Main St,Hyderabad,MH,889840,Debit Card
100987,AirPods,3,55855.47,25-07-2023,123 Main St,Bengaluru,UP,886984,Apple Pay
100988,Sony Headphones,8,114028.11,25-07-2023,123 Main St,Ahmedabad,KA,637866,PayPal
100989,Macbook Pro,3,94484.75,25-07-2023,123 Main St,Bengaluru,WB,995317,UPI
100990,Nintendo Switch,4,92147.03,26-07-2023,123 Main St,Lucknow,RJ,820295,Debit Card
100991,Macbook Pro,1,18756.9,26-07-2023,123 Main St,Jaipur,PB,148968,Cryptocurrency
100992,Apple Watch,6,89493.28,26-07-2023,123 Main St,Kanpur,WB,215554,Cryptocurrency
100993,Dell XPS 15,3,76964.05,26-07-2023,123 Main St,Kolkata,RJ,203248,Bank Transfer
100994,Nintendo Switch,2,25388.18,26-07-2023,123 Main St,Ahmedabad,TN,268455,PhonePe
100995,iPad Air,9,35907.37,27-07-2023,123 Main St,Kanpur,KA,192610,Debit Card
100996,Nintendo Switch,8,76323.43,27-07-2023,123 Main St,Ahmedabad,GJ,878669,UPI
100997,Dell XPS 15,5,74865.26,27-07-2023,123 Main St,Kanpur,TG,943624,Net Banking
100998,Sony Headphones,5,47264.05,27-07-2023,123 Main St,Chennai,WB,592900,Credit Card
100999,Apple Watch,6,27450.7,27-07-2023,123 Main St,Chennai,MH,247133,Credit Card
101000,Dell XPS 15,9,148485.38,28-07-2023,123 Main St,Lucknow,MH,379455,Cash
